income_band,category_l1,drcr_ind,cnt_cust,avg_prop,min_prop,max_prop,var_prop,median
111,CONSUMPTION,D,3,0.2310153,0.0009356819,0.5690023303,0.059605291,0.1231078878
111,SAVINGS,D,1,0.4710505605,0.4710505605,0.4710505605,0,0.4710505605
112,UNKNOWN,D,1,0.3910406232,0.3910406232,0.3910406232,0,0.3910406232
115,BILL PAYMENT,D,1,0.035358578,0.035358578,0.035358578,0,0.035358578
115,CONSUMPTION,D,2,0.1370125078,0.0974289104,0.1765961051,0.0015668612,0.1370125115
115,PETROL CHARGES,D,1,7.03127761880751E-006,7.03127761880751E-006,7.03127761880751E-006,0,7.03127761880751E-006
117,CHARGES,D,1,0.0003209068,0.0003209068,0.0003209068,0,0.0003209068
117,TAX,D,1,0.31870839,0.31870839,0.31870839,0,0.31870839
118,PETROL,D,1,0.0002075808,0.0002075808,0.0002075808,0,0.0002075808
119,CONSUMPTION,D,1,0.3191395104,0.3191395104,0.3191395104,0,0.3191395104
119,SAVINGS,D,1,0.0015247946,0.0015247946,0.0015247946,0,0.0015247946
120,PERSONAL,D,1,0.0013851462,0.0013851462,0.0013851462,0,0.0013851462
120,UNKNOWN,D,1,0.176124543,0.176124543,0.176124543,0,0.176124543
121,CHARGES,D,2,0.0001291309,1.706462171569E-006,0.0002565552,1.62369751744598E-008,0.0001291309
121,INVESTMENT,D,2,0.0035831633,0.0014579954,0.0057083312,4.51633872292413E-006,0.0035831633
121,TAX,D,1,0.0001963666,0.0001963666,0.0001963666,0,0.0001963666
124,UNKNOWN,D,1,0.0011213438,0.0011213438,0.0011213438,0,0.0011213438
125,BRANCH CHARGES,D,2,5.90260860917624E-005,0.000016689,0.0001013631,1.79242497401153E-009,5.90260860917624E-005
125,CHARGES,D,2,0.0209970324,0.000034969,0.0419590957,0.0004394081,0.0209970325
125,INVESTMENT,D,1,0.0757068917,0.0757068917,0.0757068917,0,0.0757068917
125,TAX,D,1,0.0004822336,0.0004822336,0.0004822336,0,0.0004822336
126,INSURANCE,D,1,0.0037485603,0.0037485603,0.0037485603,0,0.0037485603
128,TRAVEL,D,1,0.0015993577,0.0015993577,0.0015993577,0,0.0015993577
128,UNKNOWABLE,D,1,0.0199919697,0.0199919697,0.0199919697,0,0.0199919697
128,UNKNOWN,D,1,0.4171934426,0.4171934426,0.4171934426,0,0.4171934426
140,PERSONAL,D,1,0.0017987239,0.0017987239,0.0017987239,0,0.0017987239
140,UNKNOWABLE,D,1,0.0056638643,0.0056638643,0.0056638643,0,0.0056638643
140,UNKNOWN,D,1,0.3112533092,0.3112533092,0.3112533092,0,0.3112533092
146,HOLD FUND,D,1,0.0040961099,0.0040961099,0.0040961099,0,0.0040961099
146,PETROL,D,1,0.0004677679,0.0004677679,0.0004677679,0,0.0004677679
152,UNKNOWN,D,1,0.3007941842,0.3007941842,0.3007941842,0,0.3007941842
160,UNKNOWN,D,1,0.3306635916,0.3306635916,0.3306635916,0,0.3306635916
161,CHARGES,D,1,6.60975547361886E-006,6.60975547361886E-006,6.60975547361886E-006,0,6.60975547361886E-006
161,EMI,D,1,0.0286529697,0.0286529697,0.0286529697,0,0.0286529697
161,TAX,D,1,0.4301223755,0.4301223755,0.4301223755,0,0.4301223755
164,TRAVEL,D,1,0.0002360333,0.0002360333,0.0002360333,0,0.0002360333
164,UNKNOWN,D,1,0.4479491711,0.4479491711,0.4479491711,0,0.4479491711
167,BILL PAYMENT,D,1,0.0245479122,0.0245479122,0.0245479122,0,0.0245479122
167,CONSUMPTION,D,1,0.0884055868,0.0884055868,0.0884055868,0,0.0884055868
167,FOREX CHARGES,D,1,3.4405540645821E-005,3.4405540645821E-005,3.4405540645821E-005,0,3.4405540645821E-005
167,PETROL CHARGES,D,1,4.55563749710564E-005,4.55563749710564E-005,4.55563749710564E-005,0,4.55563749710564E-005
167,SAVINGS,D,1,0.5160830617,0.5160830617,0.5160830617,0,0.5160830617
169,CHARGES,D,1,8.41148903418798E-006,8.41148903418798E-006,8.41148903418798E-006,0,8.41148903418798E-006
169,EMI,D,1,0.0097776363,0.0097776363,0.0097776363,0,0.0097776363
169,TAX,D,1,0.0026578836,0.0026578836,0.0026578836,0,0.0026578836
171,BILL PAYMENT,D,1,0.0030372778,0.0030372778,0.0030372778,0,0.0030372778
171,CONSUMPTION,D,1,0.0420751497,0.0420751497,0.0420751497,0,0.0420751497
177,CHARGES,D,2,8.04434225756268E-005,1.0332279089198E-005,0.0001505546,4.9155724409746E-009,8.04434239398688E-005
177,INVESTMENT,D,1,0.0039192629,0.0039192629,0.0039192629,0,0.0039192629
177,TAX,D,1,2.95251138595631E-005,2.95251138595631E-005,2.95251138595631E-005,0,2.95251138595631E-005
208,TRAVEL,D,1,0.004353229,0.004353229,0.004353229,0,0.004353229
208,UNKNOWN,D,1,0.4406301081,0.4406301081,0.4406301081,0,0.4406301081
320,CONSUMPTION,D,1,1,1,1,0,1
500,CONSUMPTION,D,1,0.0031545742,0.0031545742,0.0031545742,0,0.0031545742
1,CASH DEPOSIT,C,153,0.1398779208,0.0005174954,0.6281501651,0.0223381057,0.0894868597
1,INSURANCE REDEMPTION,C,25,0.0504061699,0.0010959946,0.2283079773,0.0032580761,0.0360081494
1,LOAN INCOME,C,88,0.196243194,0.0004926757,0.7931897044,0.0234664647,0.1677213311
1,OTHER INCOME,C,268,0.1792741015,7.55873725211131E-006,0.9998944402,0.0410349342,0.1110244393
1,PREMAT,C,19,0.0881582099,0.0014514296,0.3657815456,0.0114291624,0.0310306046
1,PREMAT INTEREST,C,7,0.0003951979,6.57870841678232E-005,0.0008258955,7.93827289012535E-008,0.0003260988
1,REDEMPTION,C,74,0.1061201687,3.64538550456928E-006,0.6713456511,0.0198492931,0.0432011411
1,TAX,C,4,0.0100425271,0.0022858479,0.0240785908,7.95362752541465E-005,0.0069028349
2,LOAN,C,8,0.0801090066,0.0021190234,0.1787990481,0.0038150052,0.0829671547
2,REVERSAL,C,26428,0.0123804593,2.6113415430018E-008,0.9505629539,0.0018430563,0.0018397106
2,SALARY,C,41934,0.6713794954,6.92390403855825E-006,1,0.0744665607,0.7085123062
2,SWEEP,C,244,0.0422966761,3.53633095073747E-006,0.6546105742,0.0052658848,0.0148844793
3,CLOSING,C,3110,0.0247463539,5.56583643174236E-007,0.3788691461,0.0013359409,0.0126675107
4,BOUNCE,C,14024,0.0475255684,0.0002057837,0.5940124989,0.0030849964,0.0288222581
4,FOREX,C,4253,0.0746261533,2.67390049657479E-007,0.8049634695,0.0161681621,0.0229709465
4,REMITTANCE,C,508,0.0849530822,4.03923104386195E-006,0.8288770914,0.0167663695,0.0335158929
4,SA INTEREST,C,216082,0.0023629359,1.47749040024792E-006,0.579357028,1.88805480507902E-005,0.0010878236
4,UNKNOWN,C,181939,0.3418847192,-0.1453489065,1,0.1183905817,0.1936734468
5,CASH DEPOSIT,C,51211,0.0638967663,0,0.8991653919,0.0061861311,0.0362685435
5,INSURANCE REDEMPTION,C,6748,0.0735266187,4.05376496814824E-008,1,0.0210400723,0.0285612196
5,KIDS,C,39,0.6190811762,0.0014101284,0.9999454021,0.1217098392,0.6950255632
5,LOAN INCOME,C,26901,0.1668465133,3.11947729869644E-008,0.8817711473,0.0177572588,0.1363459229
5,OTHER INCOME,C,71109,0.1674851273,0,1,0.0653671481,0.0466542281
5,PREMAT,C,11149,0.0788988132,0,0.8503386974,0.0090247891,0.0434418805
5,PREMAT INTEREST,C,4453,0.0014435964,0,0.0273803547,0.000006467,0.0004729792
5,REDEMPTION,C,35210,0.1070883721,0,0.9995068908,0.0172747882,0.0570759028
5,TAX,C,4521,0.0079781459,4.05933860747609E-006,0.3014179766,0.0001540807,0.0041069067
6,INTEREST,C,2,0.0327620674,0.03159016,0.0339339748,1.3733669776729E-006,0.0327620655
6,LOAN,C,87,0.0580128925,1.11645304059493E-005,0.3348032534,0.0053598838,0.0253265072
6,REVERSAL,C,67890,0.0111359875,1.57959636482019E-008,0.8549873829,0.0013710302,0.0021551177
6,SALARY,C,86833,0.6652963079,4.53067468697554E-006,1.0615861416,0.0730182452,0.7170768976
6,SWEEP,C,1062,0.0434933101,1.09684435756208E-007,0.5854862332,0.0050551786,0.012376233
7,CLOSING,C,741,0.0223950681,4.3425654183693E-008,0.4879383445,0.001517,0.0089667737
8,BOUNCE,C,1499,0.0291412831,7.41366893635131E-005,0.7394270897,0.0026262489,0.0139526892
8,FOREX,C,1374,0.0631930997,1.50847043300928E-007,0.7958485484,0.012817055,0.015118232
8,REMITTANCE,C,439,0.1090159194,4.09066433348926E-006,0.7477811575,0.0187577389,0.0596272051
8,SA INTEREST,C,52782,0.0023257217,5.69444750908588E-007,0.1690947115,1.51946819567719E-005,0.0012216552
8,UNKNOWN,C,48389,0.288137819,0,1,0.0826022411,0.1838196963
9,CASH DEPOSIT,C,14715,0.0466947709,0,0.7029416561,0.0034446623,0.0268958714
9,INSURANCE REDEMPTION,C,3668,0.042000446,2.93226154468584E-008,0.9682026505,0.006490731,0.0178881027
9,KIDS,C,23,0.4864218198,0.0024980009,0.9993585348,0.1498906873,0.5526632071
9,LOAN INCOME,C,6394,0.1198780358,0.000000398,0.8430741429,0.0107020535,0.0928630233
9,OTHER INCOME,C,22666,0.1660287143,0,1,0.0612634908,0.0451911464
9,PREMAT,C,4335,0.0870786443,1.87225714398664E-006,0.8283038139,0.009205087,0.0527570471
9,PREMAT INTEREST,C,2499,0.0012838069,5.1459971928125E-007,0.0250083115,4.59040691528613E-006,0.0004908869
9,REDEMPTION,C,12815,0.1092466283,3.37826094209959E-007,0.9388295412,0.0178082559,0.0586994328
9,TAX,C,1685,0.0081356631,3.9509184716735E-005,0.2466382533,0.0001667427,0.0035616267
10,INTEREST,C,1,0.0185785182,0.0185785182,0.0185785182,0,0.0185785182
10,LOAN,C,43,0.0397771162,0.000746558,0.2950651646,0.0028234317,0.0220536478
10,REVERSAL,C,19939,0.0102073792,0.000000036,0.8422848582,0.0012103928,0.0018409711
10,SALARY,C,24245,0.6235111037,2.46508602685935E-006,1,0.0812764543,0.6715484858
10,SWEEP,C,499,0.0489554856,1.52289453581034E-006,0.5461673141,0.0058763818,0.0145288333
11,CLOSING,C,239,0.0185117476,3.13935885287719E-007,0.175791949,0.0008643394,0.0070014382
12,BOUNCE,C,422,0.0241814595,0.0002344742,0.3029395938,0.0015950248,0.0105949063
12,FOREX,C,453,0.0513332598,5.9456476719788E-007,0.6083451509,0.0087954119,0.0107050268
12,REMITTANCE,C,220,0.1277274761,1.45442591019673E-005,0.7143349051,0.0207661927,0.0827361941
12,SA INTEREST,C,15610,0.00210167,9.93119670056331E-007,0.0984322727,1.24782363431494E-005,0.0011556635
12,UNKNOWN,C,14579,0.3173680212,-0.0072552389,1,0.0910374433,0.2080397457
13,CASH DEPOSIT,C,4113,0.035939277,0,0.6247214079,0.0024569626,0.0196158122
13,INSURANCE REDEMPTION,C,1220,0.0363125585,3.24184981081999E-008,0.9995000958,0.0072768852,0.0139912162
13,KIDS,C,8,0.3750880944,0.0123105096,0.932810843,0.0929406604,0.40561831
13,LOAN INCOME,C,1618,0.099668957,1.93452322605481E-007,0.8273583651,0.0087519974,0.0725473538
13,OTHER INCOME,C,7115,0.2024438512,0,1,0.0725508103,0.0599064119
13,PREMAT,C,1445,0.0835852196,4.83017611259129E-005,0.739556253,0.0088769393,0.0528535359
13,PREMAT INTEREST,C,892,0.0012560695,1.32861396195949E-006,0.022546744,4.93992925815573E-006,0.0004111697
13,REDEMPTION,C,3962,0.1125319549,1.19219720318142E-007,0.9436961412,0.0197953578,0.0559185147
13,TAX,C,421,0.0072032966,2.69008251052583E-005,0.1055391282,0.0001510164,0.0027721671
14,LOAN,C,17,0.0659616749,0.0022156017,0.2543694079,0.0042557165,0.0462169237
14,REVERSAL,C,6092,0.0114873557,8.00690926894276E-008,0.656971395,0.001520517,0.0016274173
14,SALARY,C,7253,0.5840456111,1.72228428709786E-005,1,0.0935919312,0.6295571923
14,SWEEP,C,211,0.0556901524,2.90050934381725E-007,0.4502162039,0.0071500545,0.0206819028
15,CLOSING,C,68,0.0118211152,4.657181307266E-007,0.0815138742,0.0002683459,0.0062922994
16,BOUNCE,C,153,0.0146773533,0.000272604,0.176358059,0.0003988255,0.0084108775
16,FOREX,C,190,0.0521190888,2.47576707579356E-007,0.5460757017,0.0101767153,0.0119581707
16,REMITTANCE,C,97,0.1245768349,2.11172009585425E-005,0.6419097781,0.0189703968,0.0824146867
16,SA INTEREST,C,5035,0.0022046908,1.863738702923E-006,0.3699558377,4.12315482143342E-005,0.0011361982
16,UNKNOWN,C,4758,0.3398403769,5.68372286124941E-007,1,0.0923541825,0.2463892996
17,CASH DEPOSIT,C,1330,0.0346214232,0,0.3671360016,0.0022371706,0.0178835448
17,INSURANCE REDEMPTION,C,409,0.031009143,0.000002489,0.8971418738,0.0050189364,0.0095289666
17,KIDS,C,1,0.0184621513,0.0184621513,0.0184621513,0,0.0184621513
17,LOAN INCOME,C,533,0.0892344179,0.000011635,0.4339583516,0.0077824471,0.0652338043
17,OTHER INCOME,C,2469,0.2230877722,0.000000006,1,0.0771049042,0.0773528367
17,PREMAT,C,499,0.0906381069,7.99300614744425E-005,0.5602505803,0.0091912757,0.058399912
17,PREMAT INTEREST,C,327,0.0012776869,5.93489744460385E-007,0.0194186773,5.56958210930858E-006,0.0003612315
17,REDEMPTION,C,1299,0.1155662362,4.24361871864676E-007,0.8417079449,0.0208123831,0.0574149676
17,TAX,C,155,0.0061468196,1.15779403131455E-005,0.0744473487,9.78192836110258E-005,0.002783024
18,LOAN,C,10,0.1009635781,0.0001471222,0.4186893702,0.0149548138,0.0770617202
18,REVERSAL,C,2057,0.0113523208,0.000002003,0.4184856415,0.0012374582,0.0014357052
18,SALARY,C,2395,0.5507002929,5.05290518049151E-006,1,0.1064854348,0.5926042199
18,SWEEP,C,76,0.0598230883,3.7797824916197E-005,0.4453363717,0.0067146342,0.0315226726
19,CLOSING,C,33,0.0174853864,1.63028435054002E-005,0.1253615022,0.0007773483,0.0067319307
20,BOUNCE,C,53,0.0155289937,0.000596168,0.1260964572,0.0004165914,0.0094887363
20,FOREX,C,83,0.0486583182,3.89322735827591E-007,0.4910787046,0.0069977027,0.0174062327
20,REMITTANCE,C,48,0.0846588883,0.0011532076,0.5367953181,0.0108889869,0.0507894903
20,SA INTEREST,C,1904,0.0022253561,3.72518570657121E-006,0.0402558669,1.25806777542681E-005,0.0011287674
20,UNKNOWN,C,1804,0.3603357667,4.41294893960276E-008,1,0.097316809,0.2684125304
21,CASH DEPOSIT,C,444,0.0313141962,3.33412276631861E-006,0.5518954396,0.0033649809,0.0130120106
21,INSURANCE REDEMPTION,C,178,0.0310420612,2.08467281481717E-005,0.4191915691,0.0023639205,0.0134942215
21,KIDS,C,1,0.6175140738,0.6175140738,0.6175140738,0,0.6175140738
21,LOAN INCOME,C,169,0.0700031946,3.91503162973095E-005,0.4369693696,0.0055623331,0.0467875376
21,OTHER INCOME,C,955,0.275168843,8.22322387961094E-009,1,0.0915094006,0.1325082779
21,PREMAT,C,224,0.0961067744,0.0004459234,0.4202983975,0.0099305808,0.0594076887
21,PREMAT INTEREST,C,150,0.0013642468,0.000001537,0.0137394071,3.66449094457072E-006,0.0005393266
21,REDEMPTION,C,570,0.14269018,5.26779604115291E-006,0.8528029919,0.0266326699,0.0746014118
21,TAX,C,45,0.0037905074,7.40575123927556E-005,0.0245012082,2.47318818318774E-005,0.001804217
22,LOAN,C,6,0.1683376639,0.0300267544,0.3569222987,0.0156204912,0.1464640796
22,REVERSAL,C,864,0.0157945504,7.22404109865238E-008,0.6145851016,0.0025991082,0.0015839217
22,SALARY,C,947,0.5035299871,0.000024209,1,0.1133489541,0.5266499519
22,SWEEP,C,42,0.0666068696,1.65196252055466E-005,0.3792836368,0.008245625,0.0356542543
23,CLOSING,C,19,0.010857174,3.37172400577401E-006,0.0784056708,0.0003483394,0.0024389259
24,BOUNCE,C,28,0.0142424818,0.0001647557,0.0654393956,0.0002534657,0.0075596692
24,FOREX,C,27,0.0553306609,5.66737639928761E-007,0.3484505415,0.0084443238,0.0097713731
24,REMITTANCE,C,23,0.1098864719,0.000453659,0.3947963715,0.0099857193,0.0955342278
24,SA INTEREST,C,777,0.0025015656,5.55079122932511E-006,0.0298884567,1.56113113666963E-005,0.0011168668
24,UNKNOWN,C,743,0.3775557863,0.000005456,1,0.0993881165,0.2868224084
25,CASH DEPOSIT,C,205,0.0272553213,0,0.1924238056,0.0010701899,0.0150576849
25,INSURANCE REDEMPTION,C,59,0.020647833,9.29655379877659E-006,0.1444205046,0.0008784867,0.0080403704
25,KIDS,C,2,0.2593449717,0.0170960557,0.5015938878,0.0586845373,0.2593449652
25,LOAN INCOME,C,75,0.0702468078,0.0003333525,0.3693267703,0.0051687367,0.0502526648
25,OTHER INCOME,C,449,0.2591883376,1.94858625945926E-006,0.9999608397,0.0871610209,0.11164397
25,PREMAT,C,112,0.1070458777,0.000372352,0.4836960733,0.010591751,0.082420066
25,PREMAT INTEREST,C,75,0.0015979184,1.29940553961205E-006,0.0118858879,5.18339923041952E-006,0.0007108963
25,REDEMPTION,C,261,0.1603684523,3.57357794200652E-006,0.9250180125,0.0366753274,0.0840590298
25,TAX,C,30,0.0032123672,7.55960900278296E-006,0.017708255,1.30220684409424E-005,0.0023791082
26,LOAN,C,1,0.228645131,0.228645131,0.228645131,0,0.228645131
26,REVERSAL,C,358,0.0090256972,2.8827579967583E-007,0.4089142978,0.0011880237,0.0011433376
26,SALARY,C,405,0.521890598,8.10910714790225E-005,1,0.1185832106,0.5126222372
26,SWEEP,C,12,0.0500044054,3.48467328876723E-005,0.1974080205,0.0044079698,0.0098028742
27,CLOSING,C,4,0.0001186998,2.61637342191534E-005,0.0002782523,1.04797346383815E-008,8.51915901876055E-005
28,BOUNCE,C,6,0.0150162857,0.0024052588,0.0358630084,0.0001518244,0.0105099753
28,FOREX,C,11,0.0214449703,7.62817444410757E-006,0.0665750653,0.000523987,0.0083427047
28,REMITTANCE,C,8,0.1121166173,0.000041218,0.2122178972,0.0043076972,0.0931555778
28,SA INTEREST,C,359,0.0029722188,3.52860638486163E-006,0.0518570952,3.69845301737395E-005,0.001150961
28,UNKNOWN,C,343,0.3834774148,4.17087932191862E-007,0.9999904037,0.1128989862,0.2851315141
29,CASH DEPOSIT,C,101,0.023512487,9.49886743910611E-005,0.1942373216,0.0012837898,0.0116496328
29,INSURANCE REDEMPTION,C,26,0.0396832539,0.0001656699,0.499075532,0.0091304106,0.018315345
29,LOAN INCOME,C,33,0.0832048357,3.8407182728406E-005,0.5464314818,0.0131923626,0.034662772
29,OTHER INCOME,C,214,0.2992546909,3.30165175910224E-006,0.9903783202,0.0931539556,0.1950643808
29,PREMAT,C,46,0.1235955509,0.0014406389,0.3488152623,0.0092505465,0.1050106138
29,PREMAT INTEREST,C,29,0.0022812992,1.29737338738778E-006,0.0167765189,1.33778167588853E-005,0.0008238712
29,REDEMPTION,C,130,0.1429264621,0.000004572,0.9304687977,0.0373610012,0.044764705
29,TAX,C,10,0.0042341366,0.0005491528,0.0121534057,1.54214229969602E-005,0.0030035498
30,LOAN,C,2,0.1546580791,0.1337505281,0.1755656302,0.0004371257,0.1546580791
30,REVERSAL,C,159,0.0117145462,2.74986814474687E-006,0.2851831913,0.001131533,0.0016686291
30,SALARY,C,169,0.5384848811,0.0011545091,1,0.1208681319,0.5648152828
30,SWEEP,C,6,0.0303275385,0.0002090759,0.1138702855,0.0016096139,0.0098992456
31,CLOSING,C,2,0.0002784338,2.30811383516993E-005,0.0005337864,6.52049731408838E-008,0.0002784338
32,BOUNCE,C,2,0.001972216,0.0019022325,0.0020421995,4.89768721675523E-009,0.0019722159
32,FOREX,C,11,0.0352734104,1.59582043579576E-007,0.2492836118,0.0052695326,0.0044629183
32,REMITTANCE,C,3,0.1013161664,0.0538357198,0.1496177614,0.0015293704,0.1004950181
32,SA INTEREST,C,181,0.0029373882,4.91108903588611E-006,0.030040862,2.26251754424147E-005,0.0010905659
32,UNKNOWN,C,166,0.3875688249,0.0002641624,0.9998596311,0.1043962959,0.3288174272
33,CASH DEPOSIT,C,44,0.0217802916,0.0008131478,0.1157823429,0.0008416307,0.0096805058
33,INSURANCE REDEMPTION,C,20,0.0175601706,0.0001318781,0.0675680712,0.0004380009,0.0097580403
33,LOAN INCOME,C,21,0.0817696913,0.0003543444,0.2974570692,0.0060896191,0.0516291037
33,OTHER INCOME,C,100,0.3086830262,4.32337728852872E-005,0.9474782348,0.0895655204,0.2460755408
33,PREMAT,C,28,0.0768181953,5.44832691957708E-005,0.1960026175,0.0030952616,0.077593863
33,PREMAT INTEREST,C,23,0.0010873664,1.21931975627376E-006,0.0047477209,1.99334438264911E-006,0.0004365283
33,REDEMPTION,C,58,0.1967350409,4.07028346671723E-006,0.6149371862,0.0331889004,0.1283859909
33,TAX,C,3,0.0029961315,0.0005411447,0.0069154431,7.84407021343881E-006,0.0015318068
34,LOAN,C,2,0.0130951069,0.0108037926,0.0153864212,5.25012123914204E-006,0.0130951069
34,REVERSAL,C,66,0.0090819317,0.000000342,0.1398530006,0.0006481339,0.0007294396
34,SALARY,C,68,0.5650434035,0.0095112063,1,0.1372004737,0.605130434
34,SWEEP,C,3,0.09016473,0.0008670659,0.2337865531,0.0105174717,0.0358405709
36,BOUNCE,C,1,0.0176452436,0.0176452436,0.0176452436,0,0.0176452436
36,FOREX,C,8,0.0768239011,1.32291161207832E-005,0.4307409525,0.019300105,0.014468166
36,REMITTANCE,C,4,0.0190324478,0.0030651863,0.0395253897,0.000197914,0.0167696066
36,SA INTEREST,C,85,0.00401098,1.22718047350645E-005,0.0755314007,8.90194070181579E-005,0.001145056
36,UNKNOWN,C,81,0.3654199941,0.0047292593,0.9992114902,0.0986556392,0.2662527561
37,CASH DEPOSIT,C,20,0.0255480422,0.0018969043,0.0979909077,0.0004931246,0.0196672138
37,INSURANCE REDEMPTION,C,6,0.0180912021,0.0049529183,0.039728079,0.000145865,0.0144272307
37,LOAN INCOME,C,13,0.0650479009,0.0075801769,0.2878730297,0.0071592336,0.036132168
37,OTHER INCOME,C,63,0.3225637631,5.91224898016662E-006,0.9968311787,0.0947292285,0.2607993782
37,PREMAT,C,14,0.0825865035,0.0011380941,0.3574170768,0.0095294888,0.039784316
37,PREMAT INTEREST,C,9,0.0004040675,1.00543297776312E-006,0.0015582292,2.54493984596649E-007,0.0001356847
37,REDEMPTION,C,33,0.1796584618,5.8049539802596E-005,0.8530066013,0.0330218686,0.152084738
37,TAX,C,5,0.0020969807,6.04325177846476E-005,0.005190189,3.97846828347476E-006,0.0016498142
38,REVERSAL,C,50,0.0148751448,0.000001556,0.1928610504,0.001209713,0.001820405
38,SALARY,C,54,0.5348397662,0.0001462232,1,0.1518845269,0.6162261963
38,SWEEP,C,2,0.1792129129,0.1700217873,0.1884040385,8.44767903709354E-005,0.1792129129
40,SA INTEREST,C,57,0.0024066327,1.23908221212332E-005,0.0098403171,7.04432516231576E-006,0.001174362
40,UNKNOWN,C,52,0.3718203537,0.00136846,0.9999401569,0.1209220291,0.2300976217
41,CASH DEPOSIT,C,12,0.0213988238,0.0029224094,0.0681533813,0.0004956767,0.0091602784
41,INSURANCE REDEMPTION,C,5,0.0125080761,2.27091095439391E-005,0.0426095128,0.0002346118,0.0067175864
41,LOAN INCOME,C,3,0.1011577783,0.0601190366,0.1757074594,0.0027882721,0.0676468387
41,OTHER INCOME,C,35,0.262445029,7.11006068740971E-005,0.9948711395,0.0936632646,0.0857183784
41,PREMAT,C,10,0.1280655244,0.0008623499,0.2759662271,0.0083413112,0.1387604475
41,PREMAT INTEREST,C,7,0.0020321121,0.0001149513,0.0047569824,3.79817932747572E-006,0.0006149766
41,REDEMPTION,C,21,0.1928709132,0.0001003514,0.716268599,0.0503701648,0.1185338497
41,TAX,C,2,0.0017080171,0.000837173,0.0025788611,7.58369323059117E-007,0.0017080171
42,REVERSAL,C,28,0.0121292976,1.23895179058309E-005,0.2431680262,0.0020226817,0.0016320113
42,SALARY,C,38,0.6512632075,0.0003225203,1,0.1212343133,0.776986599
42,SWEEP,C,1,0.0474975295,0.0474975295,0.0474975295,0,0.0474975295
44,FOREX,C,2,0.0301684132,0.0282754209,0.0320614055,3.58341983015906E-006,0.0301684141
44,SA INTEREST,C,41,0.0016533041,1.51747258314572E-006,0.0088793393,3.52249468587497E-006,0.0009252251
44,UNKNOWN,C,40,0.3882721519,0.0026081712,0.9913181067,0.1182138277,0.2364038825
